,Premiums,Death,Lapse,Matuirty,Expenses,Commissions,Investment Income,Change in AV,Net Cashflow
147,62932.84989583261,1409.695654250844,15297.456450556288,0.0,2962.122303598525,3146.6424947916307,43814.21126944268,76078.09174201079,7853.052520067213
148,62824.17322236725,1407.2612970819544,15484.843389876109,0.0,2959.460061892377,3141.2086611183627,114711.70094735356,146628.4998296313,7914.60093012068
149,62715.684219083276,1404.8311437245814,15686.223890441646,0.0,2956.800212906777,3135.784210954164,61364.5746467703,92864.774537988,8031.844869838387
150,62607.38256189923,1402.4051869193004,15787.998072729204,0.0,2954.14275449124,3130.3691280949615,-2963.468149497238,28264.70946420729,8104.28980595999
151,62499.26792729325,1399.983419419223,15952.429488494818,0.0,2951.4876844972127,3124.963396364663,136131.4723482822,167074.11512195505,8127.761164844502
152,62391.339992302215,1397.5658339899765,16163.357793218442,0.0,2948.8350007780755,3119.566999615111,53302.13744811615,83802.83941926621,8261.312393550528
153,62283.59843452065,1395.152423409679,16301.31232651641,0.0,2946.1847011891336,3114.1799217260327,50048.908282292105,80248.03893527016,8327.638408701343
154,62176.0429320999,1392.743180468921,16470.479883611188,0.0,2943.5367835876236,3108.8021466049954,90973.89792200782,120842.36279607378,8392.016063761213
155,62068.67316374706,1390.338097970743,16673.383212685978,0.0,2940.8912458327086,3103.433658187353,90921.25948232049,120392.75862853229,8489.127802858493
156,61961.48880872405,1438.6266719391751,16746.235822433817,0.0,2938.248085785471,3098.0744404362026,-62624.40389528671,-33469.89824846946,8585.798141312127
157,61854.38833837421,1436.1400048789606,16807.458744764524,0.0,2935.6024979658982,3092.7194169187105,77124.28419324032,106148.47901757807,8558.272849508387
158,61747.47299125121,1433.657636024242,16887.393154860445,0.0,2932.9592922239117,3087.373649562561,-39675.516626702316,-10909.915894402191,8640.488526279925
159,61640.74244736948,1431.179557945569,16897.579877195,0.0,2930.3184664147,3082.0371223684742,-5603.546175787277,23066.864471228793,8629.216776429665
160,61534.19638729648,1428.7057632263325,16895.222275157063,0.0,2927.6800183953787,3076.709819364824,-54276.11903193471,-25714.42510274239,8644.184581960562
161,61427.83449215183,1426.2362444627431,16975.026510453794,0.0,2925.043946024993,3071.3917246075916,92060.2287625834,120467.09617670998,8623.268652476138
162,61321.65644360636,1423.770994263809,17127.18185908389,0.0,2922.41024716452,3066.0828221803185,32466.609179940267,60530.111215531826,8718.708485322262
163,61215.66192388112,1421.3100052513134,17202.363112702875,0.0,2919.778919676859,3060.7830961940563,1105.0858470789788,28951.367875063792,8765.144762071199
164,61109.85061574641,1418.8532700597937,17222.157314637978,0.0,2917.1499614268346,3055.4925307873204,-33002.341110594694,-5291.500321161002,8785.35674940079
165,61004.222202520905,1416.4007813365172,17300.471049397052,0.0,2914.5233702811943,3050.2111101260452,70783.40571377192,98325.61661502905,8780.404990122945
166,60898.77636807064,1413.952531741461,17480.900882006285,0.0,2911.899144108605,3044.9388184035324,88988.31771222987,116176.06821511127,8859.334488929351
167,60793.51279680809,1411.5085139472897,17825.066041285732,0.0,2909.2772807796546,3039.675639840405,266066.2842790117,292717.5145480484,8956.755051918328
168,60688.43117369124,1462.4720405640903,17951.1538368298,0.0,2906.657778166848,3034.421558684562,-168317.60634244408,-142173.42363273166,9189.543249733513
169,60583.42455724674,1459.9415872692146,17840.960049153848,0.0,2904.035523034957,3029.171227862337,-15164.261442448766,11112.564155979082,9072.49057149854
170,60478.59962929351,1457.4155123102655,17957.223505336446,0.0,2901.415633583,3023.9299814646756,100949.63969064225,127006.70907283388,9081.545614407514
171,60373.956075463655,1454.893808111595,18168.97482509689,0.0,2898.7981076767655,3018.697803773183,99094.65993533486,124743.47328027524,9183.778185864852
172,60269.493581933224,1452.376467110662,18234.188265082586,0.0,2896.18294318397,3013.4746790966615,-72326.92918072068,-46933.71117592417,9280.053222662835
173,60165.21183542129,1449.86348175801,18249.366285672095,0.0,2893.5701379742536,3008.2605917710644,39599.291691945415,64922.50393159874,9240.939098592542
174,60061.11052318894,1447.3548445172462,18168.131350614392,0.0,2890.9596899191783,3003.0555261594473,-186356.76184479275,-161091.50579417683,9286.35306136278
175,59957.18933303839,1444.8505478650172,18073.480371252484,0.0,2888.351596892224,2997.85946665192,23033.30045657533,48430.92070236802,9155.027104584056
176,59853.44795331207,1442.3505842909865,18264.987373558415,0.0,2885.7458567687927,2992.6723976656035,154019.82867417746,179092.11874335073,9195.401671855012
177,59749.886072891626,1439.8549462978133,18307.52089174926,0.0,2883.1424674262003,2987.4943036445816,-152865.32682762557,-128066.92549091764,9333.472127065848
178,59646.50338119703,1437.3636264011286,18149.19002609363,0.0,2880.5414267436795,2982.3251690598518,-85067.70295308772,-60096.73258340359,9226.112763214609
179,59543.299568185634,1434.8766171295129,18191.568312175867,0.0,2877.942732602374,2977.164978409282,85452.98379810656,110337.18091591075,9177.549810064404
180,59440.274324351245,1488.6700061202537,18315.95043190911,0.0,2875.3463828853423,2972.0137162175624,13205.35044144918,37725.74855730124,9267.895671366925
181,59337.314977861824,1486.0914094917764,18339.114359831397,0.0,2872.746935560597,2966.865748893091,-34424.27103653476,-10046.840972339734,9295.066459889938
182,59234.53397218846,1483.51727937404,18298.636060998415,0.0,2870.149838257552,2961.7266986094232,-62272.372451932344,-37935.03926750459,9283.170910521276
183,59131.93099841847,1480.9476080303878,18338.93247813252,0.0,2867.5550888516773,2956.5965499209237,61523.46346258236,85759.37844534963,9251.984290715685
184,59029.50574817429,1478.3823877375635,18477.334890657257,0.0,2864.962685220364,2951.475287408715,54885.678775029744,78823.03972043842,9319.989551741717
185,58927.25791361248,1475.8216107856886,18494.135897224598,0.0,2862.372625242924,2946.362895680624,-82363.75134828797,-58594.16913327947,9378.982669670135
186,58825.18718742282,1473.2652694782396,18453.627581687364,0.0,2859.784906800583,2941.2593593711413,-13313.681423139942,10454.235227551311,9329.333419394243
187,58723.29326282744,1470.7133561320238,18601.221214618367,0.0,2857.1995277764854,2936.1646631413723,141329.42121875638,164848.38717228733,9339.028547628259
188,58621.57583357981,1468.1658630771578,18763.243914160877,0.0,2854.6164860556864,2931.0787916789905,4833.029545854555,27968.185019236058,9469.315305225588
189,58520.03459396389,1465.6227826570432,18863.651569170288,0.0,2852.0357795251557,2926.0017296981946,68448.73770722908,91370.21108984388,9491.2493502984
190,58418.66923879317,1463.0841072283442,19021.402281436734,0.0,2849.4574060737723,2920.9334619396586,73591.46564169311,96191.01793769747,9564.239686110319
191,58317.47946340979,1460.5498291609636,19080.634095794645,0.0,2846.8813635923234,2915.87397317049,-47931.31014665893,-25555.82492665574,9638.054981688183
192,58216.46496368358,1517.3417584061626,19192.29863431023,0.0,2844.3076499735034,2910.823248184179,136054.4838277425,158183.74931534752,9622.42818520451
193,58115.506991951566,1514.7104109609247,19403.55816957113,0.0,2841.730471437524,2905.7753495975785,71356.63092717473,93057.44319331087,9748.920324248276
194,58014.72409976213,1512.0836267522411,19629.454734334835,0.0,2839.1556280389573,2900.7362049881067,154085.8146581538,175393.77305268683,9825.335511114972
195,57914.11598349539,1509.4613978666268,19740.04907065463,0.0,2836.583117661974,2895.7057991747697,-64565.49935521343,-43595.25958941318,9962.07683233713
196,57813.68234005802,1506.8437164043214,19758.70764407188,0.0,2834.012938192666,2890.684117002901,44822.761650607266,65720.15353476629,9926.042040227214
197,57713.4228668823,1504.2305744792627,19926.758844071694,0.0,2831.4450875190346,2885.671143344115,113416.05095618515,134001.8962357603,9979.471937893046
198,57613.33726192522,1501.6219642190647,19893.889142796328,0.0,2828.8795635309993,2880.6668630962613,-193022.34968534668,-172593.73826540448,10079.668308340362
199,57513.42522366757,1499.017877764994,19811.00705456525,0.0,2826.3163641203905,2875.6712611833786,53308.84552174066,73869.85255064256,9940.405637131655
200,57413.68645111302,1496.4183072719454,19860.77528914584,0.0,2823.755487180947,2870.6843225556513,-34890.48128448354,-14524.943027354777,9996.51478782987
201,57314.120643787224,1493.8232449084182,19845.873645679425,0.0,2821.196930608319,2865.7060321893614,-23418.103501316848,-3112.6156604140997,9982.03294949895
202,57214.72750173695,1491.2326828564942,19750.28829257806,0.0,2818.640692300061,2860.7363750868476,-130584.70344556487,-110264.78744772635,9973.913461076969
203,57115.50672552906,1488.6466133118113,19687.459639904624,0.0,2816.086770155632,2855.7753362764533,15115.425326616158,35499.297038856894,9883.666653639797
204,57016.45801624978,1548.6207036133953,19831.04383205528,0.0,2813.535162076398,2850.822900812489,115114.90508636554,135170.62218299322,9916.718321064516
205,56917.456174608495,1545.9317203444266,19886.77619424497,0.0,2810.9796974910623,2845.872808730425,-88401.07367403769,-68593.5288563203,10020.350936080227
206,56818.62623709787,1543.2474061535636,19975.545753503713,0.0,2808.426553971174,2840.931311854894,154190.09011555163,173873.13569965772,9967.429627508449
207,56719.9679052282,1540.5677529335444,20050.0920682734,0.0,2805.875729408565,2835.99839526141,-104253.65517264306,-84867.84422231652,10101.623009024726
208,56621.480881028074,1537.892752591185,20129.449709997898,0.0,2803.327221696984,2831.0740440514037,159650.84388228197,178934.7590855006,10035.821949471952
209,56523.164867043466,1535.222397047354,20443.602451814848,0.0,2800.781028732093,2826.1582433521735,175750.42962820097,194486.14772862196,10181.682645676017
210,56425.01956633685,1532.556678236948,20695.950714450257,0.0,2798.237148411464,2821.2509783168425,87374.74671886412,105614.18636378646,10337.584401998989
211,56327.04468248628,1529.8955881088684,20984.22189677107,0.0,2795.6955786345793,2816.3522341243142,219127.14327639487,236902.11908574775,10425.903575494536
212,56229.23991958453,1527.2391186259958,21319.54095811874,0.0,2793.15631730283,2811.4619959792267,144626.80247745168,161787.33344551362,10617.310561495804
213,56131.60498223816,1524.5872617651664,21489.940561422114,0.0,2790.61936231951,2806.5802491119084,24186.172122470573,40960.758676469326,10745.290993620707
214,56034.139575566645,1521.9400095171472,21533.192629045487,0.0,2788.0847115898223,2801.7069787783325,-6048.455688099671,10565.056547228247,10775.703011307942
215,55936.84340520151,1519.2973538866133,21610.464634140568,0.0,2785.552363020869,2796.8421702600754,64823.6816749851,81264.6616028212,10783.706956057285
216,55839.71617728537,1582.6534652934424,21775.3828155475,0.0,2783.0223145216555,2791.9858088642686,98790.36531550997,114844.15794986114,10852.879138707329
217,55742.62583213756,1579.9016538281608,21844.108355573633,0.0,2780.487991390067,2787.131291606878,-48707.40893144295,-32897.48731687665,10941.074925172517
218,55645.70430115583,1577.1546270276883,21902.86656475603,0.0,2777.955976106928,2782.2852150577914,86952.19283591628,102642.59895069525,10915.035803428429
219,55548.95129081745,1574.412376572771,22093.136211559544,0.0,2775.426266570627,2777.447564540873,108210.5562345136,123541.15114167705,10997.933964410186
220,55452.36650811007,1571.6748941586209,22085.232825916453,0.0,2772.8988606814655,2772.6183254055036,-147688.23234562748,-132528.56341808103,11090.272674401582
221,55355.94966053078,1568.9421714948892,22009.926210061047,0.0,2770.373756341657,2767.7974830265393,27637.77000577282,42893.757907235995,10982.922138143476
222,55259.70045608528,1566.2142003056415,21873.68897654461,0.0,2767.8509514553257,2762.985022804264,-219691.07216193975,-204410.88270905055,11008.77185208621
223,55163.61860328696,1563.4909723293333,21653.625838629017,0.0,2765.330443928505,2758.180930164348,-72806.55795354709,-57224.70406775549,10841.136532444158
224,55067.703811156,1560.772479318785,21574.26418254189,0.0,2762.8122316691324,2753.3851905578003,-52659.5592284884,-37034.816531891,10791.727030471
225,54971.95578921856,1558.0587130411561,21578.963439491952,0.0,2760.2963125870533,2748.597789460928,27037.409505628468,42602.726012459025,10760.723027806911
226,54876.37424750584,1555.3496652779215,21456.63492150689,0.0,2757.7826845940162,2743.8187123752923,-203188.01679619454,-187612.07218514383,10786.843652701005
227,54780.9588965532,1552.6453278248453,21388.56944065491,0.0,2755.27134560367,2739.04794482766,90725.04947037909,106433.16555886343,10637.30874915776
228,54685.709447399335,1619.6009904656057,21417.646394086696,0.0,2752.762293531564,2734.285472369967,-86937.34991773327,-71497.2617547661,10721.326133978335
229,54590.48653532967,1616.780818170842,21461.404654606453,0.0,2750.2485196848274,2729.5243267664837,107972.44781003184,123339.62671891972,10665.349307213182
230,54495.42943262911,1613.9655565743424,21713.36738259172,0.0,2747.7370413719136,2724.771471631456,161192.40916350402,176121.6169426199,10766.380201343825
231,54400.537850577806,1611.1551971252256,21806.08581653752,0.0,2745.227856496583,2720.0268925288906,-80160.40687011198,-65544.72059379332,10902.355811570924
232,54305.81150095861,1608.3497312875004,21816.05618398456,0.0,2742.7209629645076,2715.290575047931,62723.099692745425,77296.71222789586,10849.781512523681
233,54211.25009605626,1605.549150540039,22044.382694279713,0.0,2740.2163586832744,2710.5625048028132,179797.47088582054,193993.37959990837,10914.630673662614
234,54116.85334865649,1602.7534463765508,22171.727731949384,0.0,2737.7140415623794,2705.842667432825,-56104.939152331855,-42271.697707124054,11065.57401612755
235,54022.62097204514,1599.962610305557,22343.560241865598,0.0,2735.2140095132277,2701.131048602257,232599.3459014096,246205.50183667056,11036.597126497538
236,53928.552680007306,1597.176633850366,22741.08434578506,0.0,2732.7162604491336,2696.4276340003653,213414.5889301088,226338.5607198868,11237.176016144367
237,53834.64818682647,1594.395508549045,22992.230320895156,0.0,2730.220792285315,2691.7324093413235,60001.84222615734,72410.56599411741,11417.345387795562
238,53740.90720728361,1591.6192259543964,23187.867738857756,0.0,2727.727602938893,2687.045360364181,147996.59530552546,160065.92000221647,11477.322582477354
239,53647.329456656356,1588.847777633931,23278.531379808122,0.0,2725.2366903288935,2682.366472832818,-63740.789486468544,-51969.38678586669,11600.944435450743
240,53553.91465071813,1659.6397715722958,23141.29973390128,0.0,2722.7480523762406,2677.6957325359067,-122687.1514634057,-110891.64256085828,11557.022457784988
241,53460.51563597659,1656.7453292051655,22917.277436182874,0.0,2720.254213767097,2673.0257817988295,-167243.0889021542,-155211.26446958445,11461.38844245288
242,53367.27951083914,1653.8559347989,22682.218256346147,0.0,2717.76265933221,2668.363975541957,-136416.90181699814,-124103.26595903933,11331.442826861123
243,53274.2059912233,1650.9715795497625,22471.873563068628,0.0,2715.2733869794433,2663.7102995611654,-138344.44752434493,-125798.28716884367,11226.216806563054
244,53181.29479354205,1648.09225466937,22442.762758154764,0.0,2712.786394618575,2659.064739677103,78417.48634682356,91009.69656080939,11126.37843243641
245,53088.54563470293,1645.2179513846668,22492.290922393848,0.0,2710.301680161299,2654.4272817351466,-44304.37838468128,-31913.406539039686,11195.335953386377
246,52995.95823210722,1642.3486609378974,22667.19237339012,0.0,2707.819241521222,2649.797911605361,227360.41070291444,239514.34631177038,11174.864435796713
247,52903.53230364905,1639.4843745865796,23000.117518500287,0.0,2705.339076613862,2645.1766151824527,144789.42728169766,156334.93542735092,11367.906573112617
248,52811.26756771454,1636.6250836034792,23379.44606145915,0.0,2702.861183356645,2640.563378385727,283431.82580937655,294384.5778342299,11499.019836056163
249,52719.16374318096,1633.7707792765818,23597.711638021043,0.0,2700.385559668905,2635.958187159048,-44915.779371844874,-34494.27578843199,11729.83399564249
250,52627.220549415855,1630.9214529090666,23727.50966846352,0.0,2697.912203471883,2631.361027470793,178318.47140332783,188552.23630137928,11705.751299049152
251,52535.43770627621,1628.077095819281,23903.36604274743,0.0,2695.4411126887217,2626.7718853138103,10906.612316430635,20734.356563327834,11854.037322809763
252,52443.81493410756,1702.9631958872467,23943.104987079987,0.0,2692.9722852444675,2622.1907467053784,17036.276470882658,26646.410765387118,11872.449424686027
253,52352.19676424084,1699.9881573330606,24096.647819163107,0.0,2690.497743526707,2617.609838212042,146397.3294788571,155748.569818357,11896.212866506045
254,52260.73864926449,1697.0183161045832,24263.021979762685,0.0,2688.02547563729,2613.0369324632247,33219.478250766435,42200.27386472374,12018.840331339401
255,52169.4403095662,1694.0536631222028,24247.602207534055,0.0,2685.5554794868226,2608.47201547831,-69204.21262739075,-60318.39881979674,12047.943136350805
256,52078.30146602213,1691.0941893221698,24418.748180477734,0.0,2683.0877529878294,2603.9150733011065,254713.8112156203,263389.1202234924,12006.147262061248
257,51987.32183999608,1688.1398856565686,24621.455918700645,0.0,2680.622294054754,2599.366091999804,-30229.807462965473,-22044.27715382725,12212.207340446088
258,51896.50115333862,1685.1907430932902,24700.517391505866,0.0,2678.1591006039544,2594.825057666931,107868.31204261168,115910.09140021726,12196.029502862992
259,51805.839128386215,1682.2467526160044,24867.076574325005,0.0,2675.698170553705,2590.2919564193107,74455.60062191493,82157.78330935352,12288.342987033597
260,51715.33548796044,1679.3079052241326,24852.16773240254,0.0,2673.239501824193,2585.766774398022,-107146.85760056555,-99569.94449004345,12347.940463589432
261,51624.98995536706,1676.3741919328195,24871.551298310143,0.0,2670.7830923375172,2581.249497768353,114851.04837556851,122405.66936935484,12270.410881231917
262,51534.80225439525,1673.4456037729067,25092.105377150554,0.0,2668.328940017684,2576.7401127197627,132613.45408697063,139767.85941792838,12369.776889776578
263,51444.772109316684,1670.5221317909043,25112.006976125776,0.0,2665.8770427906084,2572.2386054658346,-122666.86992394678,-115717.37256077304,12474.629989969806
264,51354.89924488476,1749.7830353024779,24891.31930802138,0.0,2663.4273985841105,2567.744962244238,-153461.18826792092,-146357.27889741026,12378.715170221898
265,51265.019304271686,1746.7206128732407,24659.005545028973,0.0,2660.9714884543314,2563.2509652135845,-137058.626350282,-129679.45974966139,12255.90409208095
266,51175.29666907334,1743.663550212012,24709.90058170224,0.0,2658.5178428858335,2558.764833453667,182494.65348609968,189841.88229990564,12157.22104701362
267,51085.731063978106,1740.6118379382733,24859.316069116237,0.0,2656.066459790498,2554.2865531989055,-18909.260558549042,-11938.662767782807,12304.85235316796
268,50996.322214156186,1737.565466687922,24985.511070211902,0.0,2653.617337082128,2549.8161107078095,155002.76553610613,161774.05377351493,12298.523992057628
269,50907.06984525878,1734.524427113245,25075.15756480388,0.0,2651.1704726764515,2545.353492262939,-61363.275738982535,-54884.87221065909,12422.460360078818
270,50817.97368341725,1731.4887098828895,25110.540456305676,0.0,2648.725864491118,2540.898684170863,90415.56435910733,96821.98833484389,12379.895992830163
271,50729.03345524229,1728.458305681834,25063.04874422113,0.0,2646.283510445698,2536.4516727621144,-159179.2335115331,-152873.47311739996,12449.030827998387
272,50640.24888782305,1725.4332052113598,24929.639972964058,0.0,2643.843408461681,2532.0124443911527,-12268.28016712176,-5784.288768840954,12325.328458513992
273,50551.61970872633,1722.4133991890224,25001.28738141447,0.0,2641.4055564624687,2527.5809854363165,84551.19161492516,90888.63559484482,12321.488406304386
274,50463.14564599574,1719.3988783486238,25031.766031872958,0.0,2638.9699523733843,2523.1572822997873,-60568.258486248546,-54407.70583782531,12389.300852677756
275,50374.826428150845,1716.389633440183,24825.82194007338,0.0,2636.536594121658,2518.7413214075423,-196440.0809422993,-190100.09614792094,12337.352144729695
276,50286.661784186384,1800.3310906435643,24727.424935294668,0.0,2634.105479636434,2514.3330892093195,66576.47618950697,72996.39084718749,12190.55253172187
277,50198.477845209774,1797.1739853316953,24703.760768409396,0.0,2631.6675059121076,2509.923892260489,-107139.78740404124,-100826.1149625387,12242.27925179356
278,50110.4485477786,1794.0224163981081,24556.286946752454,0.0,2629.231788633442,2505.5224273889303,-80864.38974627522,-74396.58507099375,12157.580293324194
279,50022.57362070961,1790.8763741340722,24666.90222621687,0.0,2626.798325712004,2501.128681035481,199248.36437959556,205581.41529069282,12103.817102513916
280,49934.85279329511,1787.7358488478828,25048.866258268685,0.0,2624.3671150612913,2496.7426396647556,242680.96655656735,248385.2332118228,12272.874276197079
281,49847.28579530212,1784.60083086483,25266.38826632428,0.0,2621.9381545967362,2492.364289765106,5287.744186558411,10502.502606656402,12467.235833653176
282,49759.872356971544,1781.471310527171,25272.15134806221,0.0,2619.511442235697,2487.9936178485773,-8686.243829552694,-3560.5889576952904,12473.089766440487
283,49672.61220901734,1778.3472781940977,25310.002123922626,0.0,2617.08697589746,2483.630610450867,43540.080980421124,48553.92206705734,12469.704133916064
284,49585.50508262569,1775.2287242417094,25145.92381108781,0.0,2614.664753503239,2479.275254131285,-248185.1618016619,-243111.80187925696,12497.052617256704
285,49498.5507094542,1772.1156390629812,24875.15809386344,0.0,2612.2447729761707,2474.92753547271,-84275.36735088793,-78811.04590523243,12299.7832224234
286,49411.748821631016,1769.008013067736,24888.14290320969,0.0,2609.827032241314,2470.587441081551,88664.82985920606,94100.43785449676,12238.575436740008
287,49325.099151754046,1765.9058366826143,25092.336893430547,0.0,2607.4115292256492,2466.2549575877024,143502.7131682743,148579.91588826664,12315.987214835215
288,49238.60143289012,1854.8610060041824,25217.562840364495,0.0,2604.998261858074,2461.9300716445064,-4064.1429049383055,600.413951151073,12434.692396929482
289,49152.07160445171,1851.601351993794,25193.139731583986,0.0,2602.5774962629607,2457.6035802225856,-34129.447412447465,-29514.05684280023,12431.758874741146
290,49065.69383986142,1848.3474263610217,25209.983494871893,0.0,2600.15898023022,2453.284691993071,44961.084207229535,49506.92325230874,12408.080201325996
291,48979.46787188869,1845.0992190390577,25178.758923249654,0.0,2597.742711669383,2448.9733935944346,-90838.64317512145,-86371.30587372929,12441.556322943987
292,48893.393433772595,1841.8567199787853,24940.92680878346,0.0,2595.3286884919253,2444.66967168863,-200775.44649038342,-196068.6480952073,12363.813149653666
293,48807.47025922099,1838.6199191487476,24788.45336682306,0.0,2592.916908611264,2440.3735129610495,9731.397570524097,14670.927907245234,12207.576214955727
294,48721.69808240969,1835.3888065351166,25056.083766880856,0.0,2590.5073699427526,2436.0849041204847,298530.52514584543,303105.8445296902,12228.313851085724
295,48636.07663798169,1832.163372141662,25352.124723501896,0.0,2588.1000704036855,2431.803831899085,45150.85402982269,49115.950512342155,12466.788157515897
296,48550.6056610463,1828.9436059897207,25821.985372499286,0.0,2585.69500791329,2427.530283052315,505422.0856451876,508786.0913942754,12522.445642503852
297,48465.28488717833,1825.729498118166,26335.734574040027,0.0,2583.292180392727,2423.2642443589166,99989.70760818046,102361.93418263271,12925.03781581622
298,48380.11405241727,1822.5210385833755,26617.303194986747,0.0,2580.8915857650913,2419.0057026208638,230250.0687881757,232178.22937794216,13012.231940694735
299,48295.09289326653,1819.3182174592025,26812.928506937656,0.0,2578.4932219554057,2414.7546446633264,-800.6636288136478,675.9307065419853,13193.003966895298
300,48210.221146692515,1913.6502701673232,26604.556038205847,0.0,2576.0970868906215,2410.511057334626,-249351.4292219924,-247830.7161491178,13184.693621219485
301,48125.30381974944,1910.279572796904,26367.946539383676,0.0,2573.692764515371,2406.265190987472,-35444.53094192232,-33563.81824484281,12986.40705498651
302,48040.53606591024,1906.9148125618847,26432.358224468007,0.0,2571.2906861417596,2402.026803295512,108240.42817817978,110006.19508541748,12962.178632205381
303,47955.91762171732,1903.555979004615,26450.477363139824,0.0,2568.8908496754148,2397.7958810858663,-89743.86372940351,-88151.54159207642,13042.875411484507
304,47871.44822417718,1900.2030616858638,26484.366855699856,0.0,2566.4932530239216,2393.5724112088587,126677.92679010022,128228.24402858317,12976.495404075744
305,47787.127610759504,1896.8560501847876,26603.463350036192,0.0,2564.0978940968166,2389.3563805379754,12270.100422273843,13527.890659887344,13075.563698290232
306,47702.95551939644,1893.5149340988987,26518.894386769625,0.0,2561.704770805586,2385.1477759698223,-115066.29404225505,-113802.05838094279,13079.457990440264
307,47618.93168848171,1890.1797030440314,26600.392312476262,0.0,2559.313881063667,2380.9465844240854,209131.50560413295,210323.39761905745,12996.207192549162
308,47535.055856869854,1886.8503466543116,26886.19101265266,0.0,2556.925222786445,2376.752792843493,128842.9926343348,129506.92444416694,13164.40467210079
309,47451.32776387537,1883.5268545821232,26927.27428609676,0.0,2554.5387938912486,2372.5663881937685,-80799.30753386854,-80346.65432818048,13260.768235423413
310,47367.74714927194,1880.209216498076,26889.31232988656,0.0,2552.154592297352,2368.3873574635973,34676.5416526139,35157.370666481555,13196.854639258709
311,47284.31375329161,1876.8974220909745,27093.620036978427,0.0,2549.7726159259705,2364.2156876645804,207337.79307915634,207507.05273374915,13230.54833603886
312,47201.027316623964,1977.0024236284642,26991.042231087617,0.0,2547.3928627002597,2360.0513658311984,-328509.96975175315,-328565.2232583612,13380.791939984425
313,47117.68110639419,1973.5114898714678,26940.373846321272,0.0,2545.004178102448,2355.8840553197097,267501.25414819404,267671.60476782545,13132.556917147944
314,47034.48206649428,1970.0267203044348,27041.43637357842,0.0,2542.6177333688493,2351.724103324714,-146767.75355435876,-146972.88380587474,13333.80738743383
315,46951.42993705511,1966.5481040428149,27089.62571627772,0.0,2540.2335263991467,2347.5714968527554,204091.82766964624,203874.17742247693,13225.101340651978
316,46868.52445866643,1963.0756302212808,27380.459935721217,0.0,2537.851555094995,2343.4262229333212,142660.6414333975,141915.82364296913,13388.528905123996
317,46785.765372376045,1959.6092879936884,27588.444233928418,0.0,2535.471817360015,2339.2882686188022,106518.23620676763,105379.27463725209,13501.91333399067
318,46703.15241968904,1956.1490665330468,27744.4615421352,0.0,2533.0943110997937,2335.157620984452,81592.76453924412,80141.41941762343,13585.635000557246
319,46620.6853425669,1952.6949550314819,27917.528795129496,0.0,2530.719034221883,2331.034267128345,127316.31084195124,125553.51351550035,13651.50561750657
320,46538.36388342678,1949.246942700205,28143.753426269737,0.0,2528.345984635795,2326.918194171339,145514.34604050225,143350.75711060688,13753.68826554506
321,46456.18778514064,1945.8050187694773,28345.884219715346,0.0,2525.975160253004,2322.809389257032,99551.71855828323,96999.56476498954,13867.867790439472
322,46374.156791034504,1942.369172488577,28460.6775332339,0.0,2523.606558986942,2318.707839551725,42382.96215103948,39568.409390203655,13943.34844760919
323,46292.27064488758,1938.9393931257657,28554.154527332863,0.0,2521.2401787529966,2314.6135322443793,74565.80618369236,71553.92321489006,13975.205982233878
324,46210.52909093155,2045.2494915832028,28766.131721764992,0.0,2518.8760174685112,2310.5264545465775,183885.9670855254,180415.77301111445,14039.93947997922
325,46128.712775382315,2041.6283519625981,28996.926425917038,0.0,2516.5021203724546,2306.435638769116,97965.23825057634,94049.72685659304,14182.731632344381
326,46047.04131663568,2038.0136236146554,28962.031793908143,0.0,2514.130460539124,2302.3520658317843,-131145.82170214996,-135163.29315961152,14247.984830203524
327,45965.51445822086,2034.4052951881365,29060.89094747804,0.0,2511.761035860025,2298.275722911043,256327.17185417764,252235.7626842931,14151.590626668127
328,45884.13194412118,2030.8033553519015,29349.347515876485,0.0,2509.393844228653,2294.206597206059,95501.52021953741,90851.60945957527,14350.291391420207
329,45802.893518773235,2027.207792794871,29419.466551625075,0.0,2507.0288835404876,2290.1446759386617,-2466.8562834834966,-7326.545303344727,14418.73463473537
330,45721.7989270661,2023.618596225994,29332.301894558106,0.0,2504.666151692992,2286.089946353305,-91252.36992213431,-96083.89828333631,14406.650699437712
331,45640.84791434053,2020.0357543742089,29080.247867490518,0.0,2502.305646585611,2282.0423957170265,-198701.72932883952,-203266.08574473858,14320.572666072228
332,45560.040226388155,2016.4592559884106,28817.639867142716,0.0,2499.9473661197685,2278.0020113194078,-104672.60156083903,-108879.67262045667,14155.062785435483
333,45479.37560945068,2012.8890898374134,28753.478746327568,0.0,2497.591308198867,2273.968780472534,36646.74986687617,32518.730387859046,14069.467163631423
334,45398.85381021911,2009.325244709917,28620.132246752793,0.0,2495.2374707282847,2269.9426905109553,-186565.7511765066,-190645.8351182975,14084.300099308079
335,45318.47457583291,2005.767709414471,28462.970222976608,0.0,2492.8858516153737,2265.9237287916453,7534.189517874719,3691.4720513522625,13933.64452955727
336,45238.23765387926,2118.754664783275,28464.54449497551,0.0,2490.5364487694583,2261.911882693963,2408.44197099972,-1626.3072178699076,13937.239351526676
337,45157.91010807592,2114.992485458705,28376.17312551775,0.0,2488.1764393217695,2257.895505403796,-99194.68086943842,-103203.05313612893,13929.04481906441
338,45077.72519635713,2111.2369864702328,28271.846633157074,0.0,2485.818666197341,2253.8862598178566,-16928.083552665772,-20818.93327595666,13845.786374005515
